,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,City,AQI_Bucket,day
17762,34.68,89.482,3.7300000000000004,6.719999999999999,4.219999999999999,11.784,12.5,7.2,47.45,8.056,4.626,148.0,Lucknow,Moderate,weekday
17763,53.63,101.334,12.82,10.14,4.219999999999999,6.311999999999998,5.89,6.39,46.48,2.172,4.26,100.0,Lucknow,Satisfactory,weekday
17764,68.67,114.996,10.39,22.65,4.219999999999999,88.93800000000002,9.97,4.539999999999999,36.18,9.54,9.54,183.0,Lucknow,Moderate,weekday
17765,57.76,122.42,9.86,24.06,4.219999999999999,20.974,18.63,7.64,45.53,5.89,5.84,228.0,Lucknow,Poor,weekday
17766,44.58,84.76400000000001,17.34,19.22,4.300000000000001,51.80799999999999,5.54,5.18,36.33,3.69,3.679999999999999,171.0,Lucknow,Moderate,Weekend
17767,28.450000000000003,102.584,17.76,10.309999999999999,4.219999999999999,5.739999999999998,15.74,4.51,39.51,0.41999999999999993,0.41000000000000014,191.0,Lucknow,Moderate,Weekend
17768,70.75,147.184,3.650000000000002,9.629999999999999,4.219999999999999,6.209999999999997,2.58,4.92,31.79,0.14000000000000012,0.05000000000000071,156.0,Lucknow,Moderate,weekday
17769,72.43,134.28,11.060000000000002,7.699999999999999,3.879999999999999,6.377999999999997,1.66,4.51,49.76,0.20999999999999996,0.16000000000000014,146.0,Lucknow,Moderate,weekday
17770,73.52,149.266,9.6,4.09,3.219999999999999,16.695999999999998,1.56,4.620000000000001,48.78,0.22999999999999998,0.17999999999999972,164.0,Lucknow,Moderate,weekday
17771,82.39,107.752,3.09,3.769999999999996,4.219999999999999,67.296,7.73,6.83,46.97,0.3900000000000001,0.3100000000000005,240.0,Lucknow,Poor,weekday
17772,95.47,184.954,11.88,15.549999999999999,3.5500000000000007,21.908,1.62,3.6799999999999997,40.67,0.3500000000000001,0.2699999999999996,188.0,Lucknow,Moderate,weekday
17773,112.56,142.648,4.969999999999999,3.4499999999999993,3.7699999999999996,9.060000000000002,1.61,2.7299999999999986,52.04,9.68,12.780000000000001,230.0,Lucknow,Poor,Weekend
17774,133.81,222.86400000000003,3.009999999999998,4.48,3.16,7.318000000000001,1.59,3.490000000000002,71.97,15.669999999999996,17.078000000000003,267.0,Lucknow,Poor,Weekend
17775,133.94,123.224,2.5500000000000007,7.599999999999998,4.219999999999999,8.601999999999999,2.51,3.8100000000000005,67.42,3.77,3.26,231.0,Lucknow,Poor,weekday
17776,188.69,296.132,16.41,7.780000000000001,4.219999999999999,32.004,1.74,4.390000000000001,69.65,40.855999999999995,51.11600000000001,323.0,Lucknow,Very Poor,weekday
17777,185.78,255.166,7.949999999999999,6.239999999999998,4.359999999999999,26.104,1.52,5.33,63.32,37.824,43.444,334.0,Lucknow,Very Poor,weekday
17778,166.1,313.19599999999997,12.73,10.89,4.219999999999999,38.206,1.88,6.46,61.79,0.6560000000000001,1.7059999999999986,324.0,Lucknow,Very Poor,weekday
17779,120.87,179.946,16.85,24.63,4.050000000000001,45.744,1.62,6.16,54.26,1.478,3.09,253.0,Lucknow,Poor,weekday
17780,155.09,267.342,28.27,43.54,3.469999999999999,50.456,5.07,5.949999999999999,69.01,3.448,9.812,331.0,Lucknow,Very Poor,Weekend
17781,162.6,278.778,11.96,28.63,4.219999999999999,42.286,5.99,3.9800000000000004,51.08,1.4980000000000002,2.808,345.0,Lucknow,Very Poor,Weekend
17782,190.97,278.894,22.35,32.94,4.140000000000001,49.452,2.49,4.949999999999999,56.56,2.722,7.674,340.0,Lucknow,Very Poor,weekday
17783,192.37,284.43399999999997,35.79,39.5,4.899999999999999,48.878,2.01,4.809999999999999,42.39,3.812,9.708,365.0,Lucknow,Very Poor,weekday
17784,156.6,256.93,33.88,31.43,4.140000000000001,14.688,1.56,4.940000000000001,20.85,4.1819999999999995,8.78,345.0,Lucknow,Very Poor,weekday
17785,123.29,152.624,9.34,15.4,4.219999999999999,30.43,9.56,3.0299999999999976,26.72,3.1,30.496000000000002,341.0,Lucknow,Very Poor,weekday
17786,123.44,178.958,15.19,16.92,4.219999999999999,23.276,8.69,5.91,32.81,2.8579999999999997,28.14,319.0,Lucknow,Very Poor,weekday
17787,140.75,204.43,24.02,29.73,4.219999999999999,47.757999999999996,2.39,6.41,36.74,2.032,6.174,305.0,Lucknow,Very Poor,Weekend
17788,154.01,233.726,14.6,25.19,4.809999999999999,23.484,2.36,4.65,38.51,1.1220000000000003,4.8919999999999995,329.0,Lucknow,Very Poor,Weekend
17789,162.51,221.3,19.1,34.31,4.300000000000001,38.874,1.8,6.140000000000001,41.41,1.536,5.058,328.0,Lucknow,Very Poor,weekday
17790,147.9,221.3,12.9,32.52,4.219999999999999,31.59,1.8,6.72,45.5,1.5040000000000002,3.9960000000000004,329.0,Lucknow,Very Poor,weekday
17791,205.62,289.46,20.32,34.75,4.219999999999999,37.260000000000005,4.74,7.709999999999999,53.97,2.146,7.2620000000000005,356.0,Lucknow,Very Poor,weekday
17792,187.6,270.924,16.48,28.61,4.219999999999999,41.734,4.16,5.66,51.48,3.99,9.758,389.0,Lucknow,Very Poor,weekday
17793,127.49,234.64000000000001,12.14,24.22,4.219999999999999,22.796,7.24,5.229999999999999,37.04,1.716,10.914,321.0,Lucknow,Very Poor,weekday
17794,192.7,269.84000000000003,24.97,32.98,4.219999999999999,35.726,2.25,7.36,40.66,3.73,9.452,333.0,Lucknow,Very Poor,Weekend
17795,186.9,306.368,14.18,28.81,4.219999999999999,35.678,1.96,5.76,41.52,0.948,3.912,361.0,Lucknow,Very Poor,Weekend
17796,143.47,204.43,22.4,32.0,4.219999999999999,38.656,2.85,9.47,45.57,1.694,4.118,264.0,Lucknow,Poor,weekday
17797,247.11,314.004,23.01,31.56,4.219999999999999,39.64,2.32,8.86,44.27,1.068,2.6659999999999995,288.0,Lucknow,Poor,weekday
17798,325.72,229.734,9.27,22.08,4.469999999999999,10.780000000000001,1.64,9.08,55.03,3.804,11.818000000000001,427.0,Lucknow,Severe,weekday
17799,344.93,288.936,10.86,21.89,5.449999999999999,9.904000000000002,1.38,13.5,65.32,2.562,15.224,472.0,Lucknow,Severe,weekday
17800,333.82,288.936,11.07,21.3,4.219999999999999,9.904000000000002,1.73,10.95,66.83,1.832,11.090000000000002,482.0,Lucknow,Severe,weekday
17801,384.4,212.678,11.63,22.72,4.219999999999999,17.6,4.46,10.23,61.83,1.2159999999999997,8.152,486.0,Lucknow,Severe,Weekend
17802,306.59,285.24,11.420000000000002,19.84,8.329999999999998,8.366000000000001,1.26,7.89,63.49,31.360000000000007,33.656000000000006,478.0,Lucknow,Severe,Weekend
17803,258.7,395.44800000000004,13.15,20.43,4.219999999999999,25.086,2.31,11.45,50.15,1.7879999999999996,5.564,409.0,Lucknow,Severe,weekday
17804,226.73,332.04,12.32,19.15,4.219999999999999,37.596000000000004,3.61,7.88,42.69,7.558000000000002,15.788,402.0,Lucknow,Severe,weekday
17805,217.75,309.27000000000004,7.199999999999999,20.83,4.219999999999999,28.858,1.78,11.18,55.94,71.15400000000001,78.30199999999999,365.0,Lucknow,Very Poor,weekday
17806,264.18,328.35,8.22,21.42,4.219999999999999,28.906000000000002,3.75,8.469999999999999,44.63,1.7499999999999998,8.224,395.0,Lucknow,Very Poor,weekday
17807,305.64,292.696,14.04,17.38,4.219999999999999,15.954,5.99,6.8,51.15,1.3479999999999999,4.882,450.0,Lucknow,Severe,weekday
17808,268.78,331.936,10.64,18.37,4.809999999999999,21.626,2.77,7.68,49.03,2.9219999999999997,8.895999999999999,422.0,Lucknow,Severe,Weekend
17809,302.85,325.81800000000004,21.43,16.83,4.300000000000001,15.954,3.01,9.69,47.17,1.5060000000000002,5.772,443.0,Lucknow,Severe,Weekend
17810,281.45,328.34999999999997,22.68,14.84,4.219999999999999,22.682,2.92,8.37,43.9,1.536,5.068,427.0,Lucknow,Severe,weekday
17811,287.55,354.638,18.46,15.51,4.050000000000001,24.936,7.74,5.210000000000001,29.16,3.654,22.21,420.0,Lucknow,Severe,weekday
17812,243.68,328.35,12.27,18.58,4.219999999999999,33.628,3.2,4.870000000000001,37.37,13.878000000000002,16.95,427.0,Lucknow,Severe,weekday
17813,234.54,228.494,18.65,20.79,3.379999999999999,56.623999999999995,17.43,6.77,26.6,2.626,25.854,410.0,Lucknow,Severe,weekday
17814,320.88,349.10999999999996,11.79,19.83,4.809999999999999,7.396000000000001,1.94,4.07,28.0,4.522,18.706,443.0,Lucknow,Severe,weekday
17815,327.45,442.122,15.93,59.08,5.059999999999999,37.686,5.2,3.16,44.59,7.29,23.04,465.9999999999999,Lucknow,Severe,Weekend
17816,226.18,230.852,21.55,16.61,4.219999999999999,71.776,16.09,4.020000000000001,39.68,2.79,24.311999999999998,424.0,Lucknow,Severe,Weekend
17817,246.37,289.88,26.38,16.73,4.219999999999999,42.786,5.53,5.16,39.11,8.879999999999999,11.501999999999999,387.0,Lucknow,Very Poor,weekday
17818,213.96,306.16599999999994,39.31,70.48,4.219999999999999,42.962,4.08,4.42,35.2,2.984,8.246,417.0,Lucknow,Severe,weekday
17819,60.54,180.242,9.9,63.58,5.059999999999999,35.024,1.86,3.76,20.36,0.0860000000000003,3.1319999999999997,239.0,Lucknow,Poor,weekday
17820,196.55,246.034,4.8199999999999985,33.38,4.219999999999999,34.68,1.52,3.5700000000000003,45.18,1.1339999999999995,1.4640000000000004,259.0,Lucknow,Poor,weekday
17821,245.14,350.646,5.029999999999999,36.25,4.289999999999999,36.912,2.88,4.609999999999999,50.81,3.198,9.697999999999999,381.0,Lucknow,Very Poor,weekday
17822,358.43,164.254,20.06,35.22,4.379999999999999,25.830000000000002,3.09,6.64,44.22,4.1579999999999995,13.110000000000001,452.0,Lucknow,Severe,Weekend
17823,371.89,164.254,24.04,40.73,4.469999999999999,25.830000000000002,3.52,6.34,43.58,4.228,13.446,508.0,Lucknow,Severe,Weekend
17824,506.04,332.038,42.6,48.17,4.469999999999999,34.718,5.1,7.33,36.68,1.5420000000000003,4.806,508.0,Lucknow,Severe,weekday
17825,467.37,384.208,15.39,20.77,6.16,11.112000000000002,2.01,4.92,45.27,37.16,67.54999999999998,584.0,Lucknow,Severe,weekday
17826,385.13,475.74399999999997,71.62,18.69,6.240000000000002,58.77799999999999,2.77,11.19,47.33,18.77,50.32,531.9999999999999,Lucknow,Severe,weekday
17827,384.13,167.78,64.39,27.29,5.82,43.986,2.38,6.199999999999999,52.64,0.5500000000000003,1.0500000000000007,510.0,Lucknow,Severe,weekday
17828,240.85,498.4440000000001,22.85,36.73,6.27,39.04600000000001,2.43,4.120000000000001,39.65,0.18999999999999995,0.16000000000000014,426.0,Lucknow,Severe,weekday
17829,343.82,411.614,14.17,31.23,6.559999999999999,14.261999999999999,1.81,4.27,36.36,18.66,47.45,455.0,Lucknow,Severe,Weekend
17830,245.71,331.93600000000004,9.59,20.29,4.219999999999999,21.626,1.39,4.49,41.23,7.77,22.08,418.0,Lucknow,Severe,Weekend
17831,269.97,279.14,14.06,8.73,4.219999999999999,8.329999999999998,1.69,5.02,41.6,5.99,17.61,421.0,Lucknow,Severe,weekday
17832,206.35,266.96,15.78,8.79,4.219999999999999,15.54,1.99,5.530000000000001,48.63,5.21,19.67,372.0,Lucknow,Very Poor,weekday
17833,207.43,321.476,18.92,9.440000000000001,3.8000000000000007,9.650000000000002,3.12,5.859999999999999,55.09,14.38,39.01,377.0,Lucknow,Very Poor,weekday
17834,174.5,326.926,15.73,11.879999999999999,4.219999999999999,9.164,3.41,5.02,49.4,16.16,40.56,344.0,Lucknow,Very Poor,weekday
17835,171.81,325.452,8.65,9.870000000000001,4.219999999999999,6.789999999999999,1.77,3.3499999999999996,41.62,7.14,22.1,339.0,Lucknow,Very Poor,weekday
17836,130.02,185.676,31.42,9.73,4.219999999999999,29.846,2.56,4.849999999999998,53.82,0.43000000000000016,1.33,270.0,Lucknow,Poor,Weekend
17837,216.6,260.948,18.61,11.330000000000002,4.219999999999999,34.844,5.87,4.800000000000001,55.72,0.43999999999999995,1.3499999999999996,376.0,Lucknow,Very Poor,Weekend
17838,209.5,261.63,20.35,10.650000000000002,4.219999999999999,32.102000000000004,4.66,5.66,55.87,0.3599999999999999,1.0899999999999999,362.0,Lucknow,Very Poor,weekday
17839,263.23,328.90000000000003,21.02,11.61,4.219999999999999,17.33,3.95,7.0,56.99,0.31999999999999984,0.9499999999999993,381.0,Lucknow,Very Poor,weekday
17840,277.97,459.092,10.47,13.02,4.219999999999999,17.658,2.67,5.33,46.88,0.26000000000000023,0.7900000000000009,442.0,Lucknow,Severe,weekday
17841,176.88,242.12199999999999,6.389999999999999,13.009999999999998,4.219999999999999,7.759999999999998,2.39,4.68,40.87,0.2999999999999998,0.8900000000000006,366.0,Lucknow,Very Poor,weekday
17842,119.88,163.646,5.24,12.529999999999998,4.890000000000001,34.194,11.6,5.07,48.63,0.43000000000000016,1.2799999999999994,325.0,Lucknow,Very Poor,weekday
17843,143.01,263.644,16.43,12.779999999999998,7.219999999999999,47.128,5.09,7.73,54.57,0.41999999999999993,1.2699999999999996,291.0,Lucknow,Poor,Weekend
17844,145.11,245.272,20.03,11.879999999999999,10.93,16.224,1.3,4.23,44.31,0.3900000000000001,1.1600000000000001,332.0,Lucknow,Very Poor,Weekend
17845,157.54,223.704,4.92,16.340000000000003,6.149999999999999,29.18,2.11,5.59,48.38,0.41000000000000014,1.2300000000000004,314.0,Lucknow,Very Poor,weekday
17846,152.87,185.80599999999998,2.700000000000001,15.200000000000001,2.210000000000001,29.18,3.77,5.870000000000001,50.53,0.41000000000000014,1.2200000000000006,346.0,Lucknow,Very Poor,weekday
17847,162.39,261.966,9.36,18.2,3.9200000000000017,38.872,2.46,6.0,51.92,0.33999999999999986,1.0199999999999996,324.0,Lucknow,Very Poor,weekday
17848,207.99,311.452,21.55,17.98,3.3000000000000007,45.93,4.27,8.1,50.82,0.20999999999999996,0.6300000000000008,359.0,Lucknow,Very Poor,weekday
17849,203.43,279.244,11.64,13.269999999999998,2.6799999999999997,24.296,3.4,6.53,38.97,0.22999999999999998,0.6899999999999995,375.0,Lucknow,Very Poor,weekday
17850,188.05,276.298,7.219999999999999,14.559999999999999,3.370000000000001,7.2520000000000024,2.49,4.82,40.81,0.22999999999999998,0.6899999999999995,366.0,Lucknow,Very Poor,Weekend
17851,135.82,208.474,4.57,15.12,2.210000000000001,27.068,2.58,5.49,50.04,0.33000000000000007,0.9800000000000004,315.0,Lucknow,Very Poor,Weekend
17852,137.98,288.534,8.89,15.24,2.210000000000001,28.432,2.95,5.99,61.74,0.33000000000000007,1.0,304.0,Lucknow,Very Poor,weekday
17853,137.01,238.848,19.46,13.939999999999998,3.1499999999999986,19.664,4.69,8.53,47.95,0.26000000000000023,0.7799999999999994,313.0,Lucknow,Very Poor,weekday
17854,173.33,285.12399999999997,14.07,14.34,4.219999999999999,45.24,4.04,6.95,64.96,0.3700000000000001,1.0,327.0,Lucknow,Very Poor,weekday
17855,149.68,270.446,7.59,11.580000000000002,4.219999999999999,24.392,3.46,7.04,77.59,0.2999999999999998,0.8900000000000006,336.0,Lucknow,Very Poor,weekday
17856,155.57,208.50799999999998,5.74,10.45,4.219999999999999,21.618,2.01,6.77,45.41,2.43,3.26,318.0,Lucknow,Very Poor,weekday
17857,119.03,295.45599999999996,2.870000000000001,12.75,3.379999999999999,6.016000000000002,2.46,4.68,41.17,46.87,46.87,322.0,Lucknow,Very Poor,Weekend
17858,120.45,159.698,3.0500000000000007,12.879999999999999,2.379999999999999,26.028,2.31,6.93,51.24,45.09,45.09,245.0,Lucknow,Poor,Weekend
17859,192.61,325.452,6.949999999999999,11.879999999999999,3.3000000000000007,6.789999999999999,3.39,6.61,38.63,0.33999999999999986,0.41000000000000014,337.0,Lucknow,Very Poor,weekday
17860,237.84,334.22,5.66,10.010000000000002,4.390000000000001,18.044,2.66,5.800000000000001,36.95,0.3999999999999999,1.0099999999999998,376.0,Lucknow,Very Poor,weekday
17861,250.73,279.14,7.719999999999999,10.489999999999998,3.969999999999999,19.75,2.24,7.17,42.9,7.773999999999999,8.666,403.0,Lucknow,Severe,weekday
17862,250.67,380.428,9.21,9.739999999999998,2.379999999999999,6.637999999999998,1.85,6.86,38.05,13.83,14.25,402.0,Lucknow,Severe,weekday
17863,169.86,331.27399999999994,4.67,10.830000000000002,3.379999999999999,6.788000000000004,2.31,8.97,34.72,0.1859999999999995,1.734,362.0,Lucknow,Very Poor,weekday
17864,174.76,220.17600000000002,2.6899999999999995,11.940000000000001,4.219999999999999,5.582000000000001,7.15,5.030000000000001,30.67,6.212,23.474,349.0,Lucknow,Very Poor,Weekend
17865,168.21,276.298,3.3400000000000016,11.809999999999999,4.300000000000001,6.940000000000001,2.06,6.02,37.2,1.5059999999999993,6.458,338.0,Lucknow,Very Poor,Weekend
17866,232.46,380.428,5.09,11.48,4.219999999999999,18.044,1.93,7.1,36.08,2.85,3.84,369.0,Lucknow,Very Poor,weekday
17867,273.85,383.226,3.879999999999999,12.370000000000001,4.219999999999999,6.603999999999999,2.51,6.42,17.32,6.234,21.087999999999997,404.0,Lucknow,Severe,weekday
17868,139.7,366.41200000000003,2.379999999999999,12.379999999999999,4.219999999999999,6.636000000000003,3.1,5.65,30.12,41.94,42.04,375.0,Lucknow,Very Poor,weekday
17869,166.38,352.724,2.5700000000000003,12.16,4.219999999999999,6.652000000000001,3.95,6.09,25.12,20.88,20.88,330.0,Lucknow,Very Poor,weekday
17870,255.63,180.79999999999998,2.5,12.220000000000002,4.219999999999999,23.892,7.43,6.49,46.69,7.773999999999999,8.666,372.0,Lucknow,Very Poor,weekday
17871,253.71,401.688,5.889999999999999,11.059999999999999,3.879999999999999,6.612000000000002,1.37,7.69,21.28,19.5,19.5,415.0,Lucknow,Severe,Weekend
17872,241.9,390.23,11.64,9.29,3.129999999999999,6.613999999999997,1.88,8.44,28.9,23.34,23.339999999999996,404.0,Lucknow,Severe,Weekend
17873,238.8,380.428,9.63,10.09,3.960000000000001,6.637999999999998,2.42,8.85,39.7,24.05,24.07,388.0,Lucknow,Very Poor,weekday
17874,248.76,217.514,7.27,9.879999999999999,3.5500000000000007,23.892,1.76,7.45,47.57,8.892,11.986,404.0,Lucknow,Severe,weekday
17875,212.94,333.56,4.67,11.529999999999998,4.219999999999999,6.785999999999998,1.68,8.48,45.31,5.34,31.090000000000003,372.0,Lucknow,Very Poor,weekday
17876,255.85,217.514,5.379999999999999,13.93,4.219999999999999,23.892,1.4,7.750000000000001,44.62,0.3999999999999999,3.2300000000000004,393.0,Lucknow,Very Poor,weekday
17877,259.11,217.514,7.18,12.09,3.780000000000001,23.892,2.02,8.84,47.42,0.18999999999999995,0.7699999999999996,407.0,Lucknow,Severe,weekday
17878,277.66,346.61199999999997,4.289999999999999,14.850000000000001,4.219999999999999,13.528,1.61,7.22,39.27,0.1299999999999999,2.1759999999999993,418.0,Lucknow,Severe,Weekend
17879,210.94,334.22,3.910000000000002,15.639999999999999,8.869999999999997,28.432000000000002,1.53,7.0,38.06,1.81,7.464,399.0,Lucknow,Very Poor,Weekend
17880,151.38,281.81199999999995,4.26,14.99,8.810000000000002,6.885999999999999,1.64,6.6899999999999995,37.27,0.9020000000000001,8.046,337.0,Lucknow,Very Poor,weekday
17881,153.42,207.666,4.02,14.34,4.740000000000002,14.94,17.2,7.69,52.05,2.284,19.708,339.0,Lucknow,Very Poor,weekday
17882,130.88,256.652,4.1,15.060000000000002,4.219999999999999,6.799999999999997,1.87,4.67,71.66,67.52,70.79,316.0,Lucknow,Very Poor,weekday
17883,115.55,153.344,4.52,14.030000000000001,4.300000000000001,21.264000000000003,2.58,5.24,59.45,9.940000000000001,10.324000000000002,252.0,Lucknow,Poor,weekday
17884,178.06,272.138,2.5700000000000003,13.510000000000002,4.050000000000001,30.067999999999998,1.47,5.550000000000001,64.32,38.221999999999994,43.848000000000006,315.0,Lucknow,Very Poor,weekday
17885,253.19,329.932,8.98,10.93,4.050000000000001,6.606000000000002,1.65,6.68,64.37,155.68,157.69,384.0,Lucknow,Very Poor,Weekend
17886,255.81,290.038,7.039999999999999,14.19,4.300000000000001,11.736000000000002,1.3,6.08,54.25,32.86000000000001,36.912000000000006,394.0,Lucknow,Very Poor,Weekend
17887,290.47,404.498,8.79,16.52,5.149999999999999,12.732,1.6,5.960000000000001,38.88,1.8659999999999999,17.722,420.0,Lucknow,Severe,weekday
17888,206.49,388.482,6.49,13.739999999999998,4.219999999999999,6.6739999999999995,1.33,7.04,54.66,167.93,173.07,394.0,Lucknow,Very Poor,weekday
17889,206.95,362.95000000000005,7.199999999999999,11.599999999999998,4.219999999999999,6.678000000000001,1.4,7.74,62.94,186.43,210.75,366.0,Lucknow,Very Poor,weekday
17890,209.99,244.994,5.969999999999999,8.029999999999998,4.469999999999999,22.654,5.16,8.61,51.53,38.660000000000004,52.838,392.0,Lucknow,Very Poor,weekday
17891,168.23,167.352,5.74,13.61,4.219999999999999,31.522,7.450000000000001,6.23,50.12,4.0,14.276,377.0,Lucknow,Very Poor,weekday
17892,147.08,227.804,6.050000000000001,13.14,4.219999999999999,9.61,1.35,6.38,45.07,1.1980000000000004,7.296000000000001,319.0,Lucknow,Very Poor,Weekend
17893,162.7,263.07,6.120000000000001,13.6,4.219999999999999,38.582,2.54,7.179999999999999,56.83,0.6000000000000005,1.4600000000000009,335.0,Lucknow,Very Poor,Weekend
17894,171.76,285.458,5.770000000000001,13.81,4.219999999999999,38.582,1.37,6.96,55.8,0.2999999999999998,0.41000000000000014,330.0,Lucknow,Very Poor,weekday
17895,186.0,268.48600000000005,5.959999999999999,12.220000000000002,4.48,31.176000000000002,2.38,10.14,58.94,37.754000000000005,43.668000000000006,344.0,Lucknow,Very Poor,weekday
17896,195.12,295.236,6.469999999999999,10.89,4.809999999999999,21.326,1.68,6.7,57.27,71.33600000000001,77.858,358.0,Lucknow,Very Poor,weekday
17897,112.33,230.014,6.82,16.21,4.300000000000001,8.656000000000002,1.21,4.710000000000001,65.02,0.2799999999999998,2.9239999999999995,320.0,Lucknow,Very Poor,weekday
17898,105.53,179.716,5.16,16.33,4.219999999999999,44.903999999999996,1.27,4.949999999999999,54.73,1.46,1.33,252.0,Lucknow,Poor,weekday
17899,109.4,174.166,14.9,27.77,3.719999999999999,40.504000000000005,1.36,4.91,46.03,1.29,0.9599999999999991,245.0,Lucknow,Poor,Weekend
17900,86.47,156.812,3.7499999999999982,41.05,2.210000000000001,33.06,1.09,3.5299999999999994,46.49,0.8199999999999998,0.3100000000000005,238.0,Lucknow,Poor,Weekend
17901,72.62,175.364,3.4299999999999997,39.03,3.5500000000000007,38.338,1.26,4.68,66.08,2.74,4.26,172.0,Lucknow,Moderate,weekday
17902,94.93,186.88,7.039999999999999,39.06,4.219999999999999,26.958000000000002,1.4500000000000002,6.18,69.74,4.83,7.28,190.0,Lucknow,Moderate,weekday
17903,147.59,194.26600000000002,19.6,44.96,4.219999999999999,40.676,1.69,5.960000000000001,53.88,3.66,6.13,303.0,Lucknow,Very Poor,weekday
17904,151.15,188.672,6.620000000000001,35.68,5.129999999999999,52.7,1.4,5.65,70.73,3.65,5.23,322.0,Lucknow,Very Poor,weekday
17905,161.14,256.056,4.749999999999998,26.25,4.789999999999999,45.172,1.37,5.26,59.13,2.36,3.0200000000000005,327.0,Lucknow,Very Poor,weekday
17906,152.14,260.49,6.42,22.59,4.219999999999999,11.192,2.14,5.199999999999999,44.25,1.2200000000000002,2.1099999999999994,335.0,Lucknow,Very Poor,Weekend
17907,155.6,256.246,10.26,19.55,4.390000000000001,48.013999999999996,1.71,5.449999999999999,57.22,0.8399999999999999,2.2700000000000005,323.0,Lucknow,Very Poor,Weekend
17908,203.51,263.392,6.48,15.05,4.219999999999999,32.348,1.37,3.7200000000000024,56.33,1.3599999999999999,2.59,349.0,Lucknow,Very Poor,weekday
17909,132.24,253.46800000000002,3.4499999999999993,0.9700000000000024,6.240000000000002,6.986000000000001,1.36,3.3000000000000007,70.0,6.46,8.27,326.0,Lucknow,Very Poor,weekday
17910,166.73,302.782,5.370000000000001,12.900000000000002,4.600000000000001,25.381999999999998,1.66,6.16,88.12,2.85,4.0200000000000005,314.0,Lucknow,Very Poor,weekday
17911,180.27,277.456,22.84,18.53,4.219999999999999,56.842,1.91,6.23,60.42,2.44,2.3499999999999996,347.0,Lucknow,Very Poor,weekday
17912,164.73,275.06,9.68,20.65,4.050000000000001,48.013999999999996,1.47,6.49,54.17,1.1099999999999999,2.38,332.0,Lucknow,Very Poor,weekday
17913,182.82,308.094,8.86,13.21,3.5500000000000007,37.71000000000001,1.39,4.609999999999999,62.8,0.6600000000000001,2.4700000000000006,337.0,Lucknow,Very Poor,Weekend
17914,122.08,217.55599999999998,10.23,17.37,4.219999999999999,36.646,1.51,3.33,52.64,1.63,3.51,305.0,Lucknow,Very Poor,Weekend
17915,141.32,237.56,12.37,27.7,5.149999999999999,39.416,1.37,5.83,51.56,1.33,4.21,335.0,Lucknow,Very Poor,weekday
17916,79.23,160.764,7.039999999999999,15.65,4.219999999999999,38.238,1.35,4.449999999999999,54.03,0.7200000000000002,4.33,228.0,Lucknow,Poor,weekday
17917,106.54,177.902,6.35,12.330000000000002,4.219999999999999,17.51,1.22,5.24,73.34,0.5500000000000003,3.01,229.0,Lucknow,Poor,weekday
17918,87.27,172.312,6.890000000000001,24.98,4.219999999999999,19.478,1.31,6.1,82.64000000000001,0.5899999999999999,2.2200000000000006,220.0,Lucknow,Poor,weekday
17919,110.24,171.934,5.17,46.44,4.219999999999999,27.472,1.4500000000000002,6.24,75.53,0.9300000000000002,2.8599999999999994,243.0,Lucknow,Poor,weekday
17920,85.74,172.312,6.039999999999999,39.66,5.75,32.914,1.28,5.129999999999999,47.69,0.4700000000000002,2.2399999999999993,229.0,Lucknow,Poor,Weekend
17921,59.85,138.512,5.449999999999999,33.58,5.469999999999999,23.22,1.14,4.58,55.61,0.2799999999999998,1.1300000000000008,140.0,Lucknow,Moderate,Weekend
17922,58.33,103.0,13.27,35.99,4.219999999999999,27.022,1.8,5.17,48.82,0.5899999999999999,1.580000000000001,100.0,Lucknow,Satisfactory,weekday
17923,79.82,188.17000000000002,16.27,37.32,4.219999999999999,32.172,2.15,4.43,41.68,0.6400000000000001,3.0600000000000005,173.0,Lucknow,Moderate,weekday
17924,76.06,172.388,4.59,36.12,4.219999999999999,36.056000000000004,1.26,4.020000000000001,57.35,1.4499999999999997,2.9800000000000004,134.0,Lucknow,Moderate,weekday
17925,67.43,124.4,11.32,37.83,3.879999999999999,21.977999999999998,5.23,5.6,59.75,0.7399999999999998,2.0999999999999996,194.0,Lucknow,Moderate,weekday
17926,65.14,153.788,21.58,33.51,3.219999999999999,36.366,1.55,6.71,54.79,0.6400000000000001,1.6100000000000012,120.0,Lucknow,Moderate,weekday
17927,89.05,194.57999999999998,11.94,24.13,4.219999999999999,17.03,3.21,6.68,46.87,0.31999999999999984,2.17,215.0,Lucknow,Poor,Weekend
17928,86.68,194.91,4.620000000000001,30.2,4.52,39.084,1.41,6.46,55.92,0.3999999999999999,3.4800000000000004,178.0,Lucknow,Moderate,Weekend
17929,91.67,184.11399999999998,6.370000000000001,38.62,4.25,45.288000000000004,1.64,6.050000000000001,67.82,0.8300000000000001,2.5500000000000007,194.0,Lucknow,Moderate,weekday
17930,79.28,188.498,24.14,36.03,4.210000000000001,40.612,1.28,6.59,74.48,0.9499999999999997,3.5500000000000007,173.0,Lucknow,Moderate,weekday
17931,84.62,156.046,38.05,35.94,4.219999999999999,37.984,1.44,7.85,92.24,1.56,3.2799999999999994,201.0,Lucknow,Poor,weekday
